ticket_id,created_at,category,channel,customer_tier,agent,priority,first_response_min,resolution_hours,sla_target_hours,sla_breached,escalated,csat_score,resolution_outcome
TCK-103168,2025-04-11 08:33:00,Login/Authentication,Chat,Basic,Agent_04,High,13.9,2.19,24,False,False,5,Resolved
TCK-100264,2025-04-11 09:45:00,Bug/Error,Phone,Free,Agent_02,Medium,1.0,0.15,72,False,False,5,Resolved
TCK-100826,2025-04-11 11:54:00,Bug/Error,Email,Free,Agent_06,High,11.1,7.54,24,False,False,5,Resolved
TCK-101265,2025-04-11 13:08:00,Bug/Error,Phone,Free,Agent_08,Critical,1.0,5.03,4,True,False,4,Resolved
TCK-100124,2025-04-11 14:14:00,Bug/Error,Chat,Pro,Agent_01,Medium,11.7,6.18,72,False,False,5,Resolved
TCK-100503,2025-04-11 14:19:00,Performance/Slowness,Chat,Pro,Agent_05,High,1.1,5.58,24,False,False,4,Resolved
TCK-101513,2025-04-11 16:33:00,Integration/API,Phone,Free,Agent_12,High,1.0,6.74,24,False,False,5,Resolved
TCK-100250,2025-04-11 19:09:00,Data Export/Import,Chat,Pro,Agent_11,Low,75.9,32.75,120,False,False,3,Resolved - Workaround
TCK-101255,2025-04-11 19:44:00,Billing/Invoicing,Email,Free,Agent_05,Low,77.3,2.13,120,False,False,4,Resolved
TCK-102042,2025-04-11 22:27:00,Billing/Invoicing,Email,Pro,Agent_04,High,61.7,1.12,24,False,False,5,Resolved
TCK-100975,2025-04-11 23:42:00,Performance/Slowness,Email,Basic,Agent_12,High,20.4,0.33,24,False,False,4,Resolved
TCK-102777,2025-04-12 20:16:00,Data Export/Import,Portal,Pro,Agent_10,Low,247.2,10.98,120,False,False,5,Resolved
TCK-100078,2025-04-13 00:23:00,Bug/Error,Chat,Free,Agent_08,Medium,2.4,4.48,72,False,False,4,Resolved
TCK-101608,2025-04-13 11:48:00,Login/Authentication,Email,Pro,Agent_01,High,80.9,0.82,24,False,False,5,Resolved
TCK-101911,2025-04-13 15:45:00,Data Export/Import,Email,Enterprise,Agent_08,Medium,64.5,4.61,72,False,False,4,Resolved
TCK-100958,2025-04-13 17:52:00,Login/Authentication,Email,Free,Agent_07,High,16.3,0.83,24,False,False,4,Resolved
TCK-101176,2025-04-13 22:06:00,Login/Authentication,Portal,Basic,Agent_04,High,11.9,1.93,24,False,True,3,Unresolved - Pending Engineering
TCK-100937,2025-04-14 00:47:00,Billing/Invoicing,Email,Basic,Agent_03,Medium,20.9,8.92,72,False,False,5,Resolved
TCK-101366,2025-04-14 01:06:00,Data Export/Import,Chat,Enterprise,Agent_09,High,1.0,10.01,24,False,False,4,Resolved
TCK-101332,2025-04-14 12:32:00,Billing/Invoicing,Phone,Basic,Agent_04,Medium,3.5,2.31,72,False,False,3,Resolved
TCK-102423,2025-04-14 12:48:00,Bug/Error,Email,Basic,Agent_12,High,3.4,0.32,24,False,False,4,Resolved
TCK-101007,2025-04-14 14:08:00,Login/Authentication,Email,Free,Agent_08,Critical,19.9,2.1,4,False,True,2,Resolved - Escalated
TCK-101879,2025-04-14 17:08:00,Bug/Error,Chat,Pro,Agent_05,Low,22.1,15.21,120,False,False,5,Resolved
TCK-101142,2025-04-14 19:32:00,Account Setup,Email,Basic,Agent_07,Low,176.8,2.27,120,False,False,4,Resolved - Workaround
TCK-102726,2025-04-14 23:57:00,Login/Authentication,Chat,Pro,Agent_05,Medium,13.6,2.19,72,False,False,5,Resolved
TCK-103835,2025-04-15 00:00:00,Performance/Slowness,Chat,Enterprise,Agent_03,Medium,2.1,18.17,72,False,True,2,Unresolved - Pending Engineering
TCK-103953,2025-04-15 00:00:00,Integration/API,Phone,Free,Agent_10,Low,4.3,5.12,120,False,False,4,Resolved
TCK-102621,2025-04-15 01:03:00,Data Export/Import,Email,Pro,Agent_12,Critical,4.3,1.41,4,False,False,4,Resolved - Workaround
TCK-100324,2025-04-15 01:05:00,Bug/Error,Chat,Free,Agent_02,Low,8.8,9.04,120,False,False,4,Resolved
TCK-100233,2025-04-15 03:03:00,Account Setup,Phone,Free,Agent_10,Low,1.5,3.57,120,False,False,4,Resolved
TCK-100774,2025-04-15 03:08:00,Bug/Error,Chat,Free,Agent_06,Medium,2.6,1.54,72,False,True,2,Resolved - Escalated
TCK-100160,2025-04-15 03:46:00,Integration/API,Portal,Enterprise,Agent_05,Medium,5.5,24.13,72,False,False,5,Resolved
TCK-102004,2025-04-15 04:22:00,Performance/Slowness,Chat,Free,Agent_02,Low,13.5,22.43,120,False,False,4,Resolved
TCK-102425,2025-04-15 05:08:00,Bug/Error,Portal,Pro,Agent_12,Medium,99.2,4.08,72,False,False,5,Resolved
TCK-101711,2025-04-15 06:53:00,Performance/Slowness,Portal,Free,Agent_10,High,17.1,4.77,24,False,False,4,Resolved
TCK-100241,2025-04-15 07:30:00,Bug/Error,Email,Enterprise,Agent_02,Critical,14.7,22.86,4,True,False,3,Resolved
TCK-100938,2025-04-15 08:21:00,Account Setup,Chat,Basic,Agent_04,Medium,2.1,0.47,72,False,False,4,Resolved
TCK-102300,2025-04-15 10:29:00,Data Export/Import,Email,Pro,Agent_03,High,1.9,14.54,24,False,False,3,Resolved
TCK-100775,2025-04-15 12:00:00,Billing/Invoicing,Email,Enterprise,Agent_04,Low,54.6,5.25,120,False,False,5,Resolved
TCK-100082,2025-04-15 21:41:00,Account Setup,Email,Free,Agent_05,Medium,276.0,5.78,72,False,False,3,Resolved
TCK-101956,2025-04-15 23:16:00,Data Export/Import,Email,Free,Agent_05,Medium,144.5,8.27,72,False,False,5,Resolved
TCK-103865,2025-04-16 00:00:00,Performance/Slowness,Chat,Enterprise,Agent_10,High,9.6,2.43,24,False,False,5,Resolved
TCK-101611,2025-04-16 00:22:00,Bug/Error,Email,Enterprise,Agent_07,High,15.3,14.22,24,False,False,4,Resolved
TCK-100022,2025-04-16 01:29:00,Performance/Slowness,Portal,Basic,Agent_05,Medium,146.3,39.83,72,False,False,5,Resolved
TCK-100841,2025-04-16 01:54:00,Bug/Error,Portal,Pro,Agent_11,High,32.5,1.02,24,False,False,5,Resolved
TCK-101386,2025-04-16 01:55:00,Login/Authentication,Chat,Free,Agent_07,Medium,2.1,0.66,72,False,False,4,Resolved
TCK-101851,2025-04-16 02:33:00,Feature Request,Email,Free,Agent_10,Low,40.4,15.35,120,False,False,3,Resolved
TCK-102546,2025-04-16 03:40:00,Account Setup,Portal,Pro,Agent_08,High,3.9,4.03,24,False,False,4,Resolved
TCK-100518,2025-04-16 09:07:00,Data Export/Import,Phone,Basic,Agent_12,Medium,9.1,5.87,72,False,False,5,Resolved
TCK-102022,2025-04-16 09:36:00,Login/Authentication,Email,Pro,Agent_09,High,9.7,0.45,24,False,False,3,Resolved - Workaround
TCK-100714,2025-04-16 12:07:00,Bug/Error,Phone,Free,Agent_07,Medium,1.5,3.87,72,False,False,5,Resolved
TCK-101049,2025-04-16 13:30:00,Feature Request,Portal,Free,Agent_07,Critical,17.1,3.06,4,False,False,4,Resolved
TCK-101915,2025-04-16 14:42:00,Login/Authentication,Portal,Basic,Agent_05,Critical,1.0,0.49,4,False,False,5,Resolved
TCK-102391,2025-04-16 16:32:00,Performance/Slowness,Chat,Basic,Agent_09,Critical,1.9,16.72,4,True,False,5,Resolved
TCK-100359,2025-04-16 17:43:00,Login/Authentication,Email,Pro,Agent_10,Low,57.5,3.66,120,False,False,4,Resolved
TCK-102169,2025-04-16 17:50:00,Performance/Slowness,Chat,Enterprise,Agent_12,Medium,8.5,2.81,72,False,False,4,Resolved
TCK-100396,2025-04-16 18:45:00,Performance/Slowness,Email,Basic,Agent_03,Low,28.4,181.74,120,True,True,1,Unresolved - Pending Engineering
TCK-103608,2025-04-17 00:00:00,Bug/Error,Portal,Basic,Agent_10,High,1.0,1.67,24,False,True,3,Unresolved - Pending Engineering
TCK-103559,2025-04-17 00:00:00,Bug/Error,Phone,Free,Agent_12,High,1.0,4.57,24,False,False,5,Resolved
TCK-103860,2025-04-17 00:00:00,Login/Authentication,Email,Pro,Agent_05,High,5.9,0.49,24,False,False,3,Resolved
TCK-103808,2025-04-17 00:00:00,Bug/Error,Phone,Free,Agent_11,High,1.0,4.47,24,False,True,3,Resolved - Escalated
TCK-101965,2025-04-17 01:53:00,Login/Authentication,Email,Pro,Agent_01,Critical,20.4,0.39,4,False,False,3,Resolved
TCK-102415,2025-04-17 02:17:00,Bug/Error,Portal,Basic,Agent_02,Medium,28.1,18.19,72,False,False,5,Resolved - Workaround
TCK-101898,2025-04-17 03:33:00,Performance/Slowness,Portal,Basic,Agent_12,High,41.7,101.66,24,True,False,3,Resolved
TCK-101957,2025-04-17 04:19:00,Login/Authentication,Portal,Basic,Agent_10,High,43.4,0.35,24,False,False,4,Resolved
TCK-103065,2025-04-17 04:22:00,Integration/API,Chat,Enterprise,Agent_01,Medium,1.2,9.29,72,False,False,4,Resolved
TCK-102920,2025-04-17 04:46:00,Bug/Error,Portal,Free,Agent_10,Medium,216.8,16.92,72,False,False,5,Resolved
TCK-101647,2025-04-17 09:38:00,Feature Request,Chat,Free,Agent_01,Medium,4.8,202.53,72,True,True,2,Resolved - Escalated
TCK-100818,2025-04-17 09:49:00,Billing/Invoicing,Phone,Basic,Agent_09,Low,1.0,2.41,120,False,False,5,Resolved
TCK-103087,2025-04-17 11:12:00,Billing/Invoicing,Email,Pro,Agent_12,Medium,68.7,2.72,72,False,True,3,Resolved - Escalated
TCK-101720,2025-04-17 11:13:00,Bug/Error,Email,Pro,Agent_11,High,1.0,2.68,24,False,False,4,Resolved - Workaround
TCK-102682,2025-04-17 11:13:00,Bug/Error,Email,Basic,Agent_07,Medium,15.3,57.4,72,False,False,5,Resolved
TCK-101827,2025-04-17 17:47:00,Bug/Error,Phone,Free,Agent_12,High,2.8,16.27,24,False,True,2,Resolved - Escalated
TCK-101760,2025-04-17 18:53:00,Bug/Error,Email,Basic,Agent_05,High,23.5,2.44,24,False,False,5,Resolved
TCK-102584,2025-04-17 20:32:00,Bug/Error,Chat,Pro,Agent_02,Medium,17.5,2.51,72,False,True,3,Resolved - Escalated
TCK-102807,2025-04-17 20:38:00,Billing/Invoicing,Portal,Enterprise,Agent_04,Low,76.2,12.6,120,False,False,4,Resolved
TCK-100437,2025-04-17 21:16:00,Login/Authentication,Chat,Free,Agent_06,Critical,1.0,0.4,4,False,False,5,Resolved
TCK-103682,2025-04-18 00:00:00,Data Export/Import,Email,Basic,Agent_08,High,14.5,4.93,24,False,False,4,Resolved
TCK-100731,2025-04-18 01:46:00,Login/Authentication,Email,Basic,Agent_10,Medium,42.1,1.45,72,False,False,4,Resolved
TCK-102503,2025-04-18 01:46:00,Billing/Invoicing,Chat,Enterprise,Agent_08,Low,4.8,7.48,120,False,False,5,Resolved
TCK-103313,2025-04-18 05:31:00,Feature Request,Chat,Basic,Agent_12,Medium,8.2,16.19,72,False,False,5,Resolved
TCK-100462,2025-04-18 09:53:00,Data Export/Import,Chat,Enterprise,Agent_03,Low,41.8,2.88,120,False,False,5,Resolved
TCK-102988,2025-04-18 10:35:00,Bug/Error,Chat,Basic,Agent_10,Low,1.2,7.25,120,False,True,3,Resolved - Escalated
TCK-102839,2025-04-18 10:53:00,Performance/Slowness,Phone,Pro,Agent_09,High,4.4,0.1,24,False,True,3,Unresolved - Pending Engineering
TCK-102104,2025-04-18 11:40:00,Billing/Invoicing,Phone,Basic,Agent_04,Low,1.0,8.96,120,False,False,4,Resolved
TCK-101216,2025-04-18 13:00:00,Account Setup,Email,Free,Agent_01,Low,23.1,2.3,120,False,False,4,Resolved
TCK-102673,2025-04-18 13:30:00,Feature Request,Email,Pro,Agent_07,High,60.3,12.42,24,False,False,3,Resolved
TCK-103084,2025-04-18 17:53:00,Account Setup,Portal,Basic,Agent_03,Low,103.7,12.15,120,False,False,4,Resolved
TCK-100263,2025-04-18 20:42:00,Bug/Error,Chat,Pro,Agent_08,High,6.9,2.89,24,False,False,4,Resolved
TCK-101759,2025-04-18 20:59:00,Login/Authentication,Portal,Pro,Agent_12,Critical,11.9,0.49,4,False,False,4,Resolved
TCK-100908,2025-04-18 21:51:00,Integration/API,Portal,Basic,Agent_03,Low,1.6,5.06,120,False,False,3,Resolved
TCK-102002,2025-04-19 10:35:00,Account Setup,Email,Pro,Agent_12,High,12.4,8.53,24,False,False,4,Resolved
TCK-102431,2025-04-19 15:40:00,Bug/Error,Email,Free,Agent_09,Low,15.1,4.24,120,False,False,4,Resolved
TCK-101848,2025-04-20 01:38:00,Bug/Error,Email,Free,Agent_11,High,102.5,1.28,24,False,True,4,Resolved - Escalated
TCK-103126,2025-04-20 02:36:00,Login/Authentication,Chat,Basic,Agent_04,High,1.5,0.11,24,False,False,5,Resolved
TCK-101700,2025-04-20 05:25:00,Login/Authentication,Portal,Enterprise,Agent_06,Medium,38.7,0.89,72,False,False,5,Resolved
TCK-100441,2025-04-20 13:07:00,Billing/Invoicing,Email,Basic,Agent_11,Medium,34.0,4.75,72,False,False,3,Resolved
TCK-101272,2025-04-20 18:28:00,Bug/Error,Phone,Basic,Agent_02,Low,1.5,1.16,120,False,False,4,Resolved
TCK-103422,2025-04-21 00:00:00,Data Export/Import,Portal,Basic,Agent_11,Medium,213.5,2.32,72,False,False,4,Resolved
TCK-103393,2025-04-21 00:00:00,Bug/Error,Chat,Free,Agent_09,Low,40.9,4.53,120,False,False,4,Resolved
TCK-103622,2025-04-21 00:00:00,Login/Authentication,Phone,Basic,Agent_10,Critical,2.1,1.53,4,False,False,4,Resolved
TCK-103960,2025-04-21 00:00:00,Billing/Invoicing,Chat,Basic,Agent_05,High,8.6,0.84,24,False,False,3,Resolved
TCK-102114,2025-04-21 02:54:00,Data Export/Import,Email,Basic,Agent_12,Low,24.5,12.52,120,False,False,4,Resolved
TCK-101585,2025-04-21 03:17:00,Data Export/Import,Portal,Free,Agent_01,Medium,15.6,4.36,72,False,False,5,Resolved
TCK-100652,2025-04-21 03:19:00,Login/Authentication,Portal,Free,Agent_01,Medium,38.7,21.39,72,False,False,5,Resolved
TCK-103081,2025-04-21 07:20:00,Account Setup,Email,Free,Agent_01,Medium,33.3,7.38,72,False,False,4,Resolved
TCK-102213,2025-04-21 12:02:00,Login/Authentication,Email,Free,Agent_12,High,35.3,2.3,24,False,False,5,Resolved
TCK-102826,2025-04-21 12:11:00,Billing/Invoicing,Chat,Free,Agent_06,Medium,7.1,1.69,72,False,False,4,Resolved - Workaround
TCK-101462,2025-04-21 12:32:00,Login/Authentication,Portal,Pro,Agent_03,High,6.8,1.64,24,False,False,4,Resolved
TCK-100529,2025-04-21 13:41:00,Bug/Error,Chat,Free,Agent_03,Medium,3.2,2.03,72,False,False,5,Resolved
TCK-102175,2025-04-21 17:43:00,Performance/Slowness,Chat,Basic,Agent_04,Medium,1.1,7.1,72,False,True,3,Resolved - Escalated
TCK-102367,2025-04-21 20:10:00,Performance/Slowness,Phone,Free,Agent_02,Critical,1.1,1.3,4,False,False,5,Resolved - Workaround
TCK-102316,2025-04-21 20:55:00,Billing/Invoicing,Phone,Enterprise,Agent_05,Medium,3.2,4.84,72,False,False,4,Resolved - Workaround
TCK-100439,2025-04-21 22:19:00,Login/Authentication,Portal,Basic,Agent_10,High,20.1,1.38,24,False,False,5,Resolved
TCK-103472,2025-04-22 00:00:00,Login/Authentication,Phone,Pro,Agent_10,High,1.9,2.3,24,False,False,5,Resolved
TCK-103975,2025-04-22 00:00:00,Login/Authentication,Chat,Free,Agent_09,High,2.6,0.55,24,False,False,4,Resolved
TCK-103718,2025-04-22 00:00:00,Performance/Slowness,Chat,Pro,Agent_01,High,5.5,5.71,24,False,False,5,Resolved
TCK-101618,2025-04-22 03:08:00,Billing/Invoicing,Portal,Pro,Agent_04,Low,358.1,23.46,120,False,True,2,Resolved - Escalated
TCK-103093,2025-04-22 05:07:00,Bug/Error,Portal,Basic,Agent_05,Medium,116.6,9.1,72,False,True,3,Resolved - Escalated
TCK-102816,2025-04-22 05:23:00,Login/Authentication,Portal,Free,Agent_04,Critical,5.4,4.78,4,True,False,4,Resolved - Workaround
TCK-101089,2025-04-22 06:07:00,Billing/Invoicing,Email,Pro,Agent_08,High,31.1,2.69,24,False,False,4,Resolved
TCK-100318,2025-04-22 12:09:00,Data Export/Import,Phone,Pro,Agent_02,Medium,1.0,39.88,72,False,False,4,Resolved
TCK-100959,2025-04-22 13:00:00,Bug/Error,Email,Basic,Agent_07,Medium,100.4,1.69,72,False,False,4,Resolved
TCK-101804,2025-04-22 15:10:00,Bug/Error,Email,Free,Agent_10,Low,15.3,14.86,120,False,True,2,Unresolved - Pending Engineering
TCK-102701,2025-04-22 18:23:00,Data Export/Import,Chat,Free,Agent_12,Medium,1.0,1.32,72,False,False,5,Resolved
TCK-100311,2025-04-22 23:25:00,Integration/API,Chat,Free,Agent_01,Low,21.0,16.59,120,False,True,3,Unresolved - Pending Engineering
TCK-103624,2025-04-23 00:00:00,Login/Authentication,Chat,Enterprise,Agent_05,Medium,1.0,0.2,72,False,False,5,Resolved
TCK-100737,2025-04-23 00:14:00,Performance/Slowness,Chat,Pro,Agent_04,Low,5.8,1.79,120,False,False,5,Resolved
TCK-100072,2025-04-23 00:17:00,Bug/Error,Email,Free,Agent_02,Medium,36.6,15.82,72,False,False,2,Resolved
TCK-101715,2025-04-23 00:55:00,Bug/Error,Portal,Free,Agent_12,High,27.0,4.3,24,False,False,5,Resolved
TCK-101346,2025-04-23 01:29:00,Login/Authentication,Email,Pro,Agent_07,High,19.5,4.03,24,False,False,4,Resolved - Workaround
TCK-101389,2025-04-23 03:04:00,Billing/Invoicing,Chat,Free,Agent_07,Low,4.1,68.07,120,False,False,5,Resolved
TCK-101653,2025-04-23 03:20:00,Billing/Invoicing,Email,Pro,Agent_08,Medium,6.0,7.44,72,False,False,4,Resolved - Workaround
TCK-101094,2025-04-23 05:16:00,Data Export/Import,Portal,Pro,Agent_06,Low,2.2,14.11,120,False,True,4,Resolved - Escalated
TCK-102653,2025-04-23 07:15:00,Data Export/Import,Phone,Pro,Agent_01,Medium,4.1,0.21,72,False,False,5,Resolved - Workaround
TCK-103023,2025-04-23 08:02:00,Integration/API,Chat,Basic,Agent_08,Critical,5.0,2.99,4,False,False,4,Resolved
TCK-103316,2025-04-23 09:43:00,Bug/Error,Chat,Pro,Agent_06,Medium,12.0,14.62,72,False,False,4,Resolved
TCK-101733,2025-04-23 12:30:00,Billing/Invoicing,Chat,Pro,Agent_02,Medium,18.8,0.37,72,False,False,4,Resolved
TCK-100838,2025-04-23 15:08:00,Feature Request,Chat,Free,Agent_06,Medium,1.0,12.69,72,False,False,5,Resolved
TCK-103042,2025-04-23 21:09:00,Performance/Slowness,Phone,Free,Agent_05,Low,3.7,3.84,120,False,True,2,Resolved - Escalated
TCK-102180,2025-04-23 21:16:00,Login/Authentication,Chat,Pro,Agent_03,High,4.0,0.58,24,False,False,4,Resolved
TCK-103280,2025-04-23 22:42:00,Data Export/Import,Chat,Free,Agent_09,Low,6.8,6.0,120,False,False,4,Resolved - Workaround
TCK-103994,2025-04-24 00:00:00,Billing/Invoicing,Portal,Basic,Agent_09,Low,21.7,11.22,120,False,False,4,Resolved - Workaround
TCK-101654,2025-04-24 02:14:00,Login/Authentication,Chat,Basic,Agent_10,Critical,3.2,0.28,4,False,False,4,Resolved
TCK-101787,2025-04-24 05:03:00,Data Export/Import,Phone,Basic,Agent_07,Low,1.0,7.03,120,False,False,4,Resolved
TCK-100750,2025-04-24 05:27:00,Data Export/Import,Phone,Free,Agent_12,Medium,1.0,18.04,72,False,False,4,Resolved
TCK-101059,2025-04-24 08:47:00,Login/Authentication,Email,Basic,Agent_02,Medium,65.3,0.3,72,False,False,5,Resolved
TCK-100301,2025-04-24 12:24:00,Bug/Error,Phone,Pro,Agent_11,Critical,1.0,4.15,4,True,True,2,Resolved - Escalated
TCK-101568,2025-04-24 13:27:00,Bug/Error,Chat,Basic,Agent_04,Medium,9.2,8.34,72,False,False,5,Resolved
TCK-101907,2025-04-24 13:29:00,Account Setup,Phone,Pro,Agent_02,Low,1.4,0.25,120,False,False,5,Resolved
TCK-103230,2025-04-24 18:18:00,Bug/Error,Phone,Basic,Agent_01,High,1.7,5.32,24,False,False,5,Resolved
TCK-101135,2025-04-24 23:23:00,Integration/API,Chat,Pro,Agent_05,Low,1.3,21.62,120,False,False,4,Resolved - Workaround
TCK-101288,2025-04-24 23:43:00,Integration/API,Phone,Enterprise,Agent_01,Low,1.0,36.8,120,False,False,4,Resolved
TCK-103784,2025-04-25 00:00:00,Integration/API,Portal,Free,Agent_08,Low,77.6,15.71,120,False,False,5,Resolved - Workaround
TCK-103529,2025-04-25 00:00:00,Bug/Error,Phone,Free,Agent_11,Medium,3.0,5.67,72,False,False,4,Resolved - Workaround
TCK-103997,2025-04-25 00:00:00,Bug/Error,Chat,Basic,Agent_07,High,1.0,3.2,24,False,False,5,Resolved
TCK-100031,2025-04-25 00:04:00,Performance/Slowness,Portal,Pro,Agent_03,Medium,62.2,23.39,72,False,False,4,Resolved
TCK-101518,2025-04-25 02:16:00,Bug/Error,Email,Free,Agent_03,Low,59.2,22.96,120,False,True,3,Resolved - Escalated
TCK-102785,2025-04-25 03:12:00,Login/Authentication,Email,Free,Agent_02,High,45.8,6.92,24,False,False,4,Resolved - Workaround
TCK-102480,2025-04-25 03:21:00,Performance/Slowness,Portal,Basic,Agent_09,Critical,49.2,0.43,4,False,False,5,Resolved
TCK-100391,2025-04-25 08:15:00,Feature Request,Chat,Enterprise,Agent_02,Medium,5.9,5.13,72,False,False,4,Resolved
TCK-102014,2025-04-25 08:32:00,Login/Authentication,Email,Pro,Agent_02,Medium,19.1,0.49,72,False,True,2,Resolved - Escalated
TCK-100415,2025-04-25 08:56:00,Bug/Error,Email,Pro,Agent_07,High,18.6,7.82,24,False,True,3,Unresolved - Pending Engineering
TCK-102644,2025-04-25 14:50:00,Account Setup,Phone,Free,Agent_09,Medium,1.0,1.73,72,False,False,5,Resolved
TCK-100935,2025-04-25 17:49:00,Performance/Slowness,Email,Free,Agent_04,High,6.6,5.37,24,False,True,2,Resolved - Escalated
TCK-103353,2025-04-25 23:42:00,Bug/Error,Portal,Free,Agent_08,High,120.6,2.65,24,False,True,3,Resolved - Escalated
TCK-103211,2025-04-26 00:28:00,Integration/API,Email,Pro,Agent_01,Low,149.8,30.55,120,False,False,3,Resolved - Workaround
TCK-102056,2025-04-27 02:40:00,Account Setup,Email,Basic,Agent_09,Medium,107.8,1.2,72,False,False,4,Resolved
TCK-101151,2025-04-27 07:49:00,Account Setup,Phone,Pro,Agent_09,Low,1.0,0.44,120,False,False,5,Resolved
TCK-100699,2025-04-27 08:55:00,Login/Authentication,Chat,Enterprise,Agent_12,High,9.2,17.54,24,False,False,4,Resolved - Workaround
TCK-103044,2025-04-27 12:20:00,Account Setup,Chat,Pro,Agent_01,High,10.3,0.37,24,False,False,4,Resolved
TCK-102325,2025-04-27 20:26:00,Bug/Error,Email,Pro,Agent_09,High,125.9,8.47,24,False,True,2,Resolved - Escalated
TCK-102255,2025-04-27 21:52:00,Bug/Error,Chat,Free,Agent_05,Medium,14.2,3.09,72,False,False,5,Resolved
TCK-103544,2025-04-28 00:00:00,Bug/Error,Email,Basic,Agent_02,Critical,16.9,5.15,4,True,True,2,Resolved - Escalated
TCK-103480,2025-04-28 00:00:00,Account Setup,Chat,Free,Agent_01,Medium,1.8,1.07,72,False,False,4,Resolved
TCK-103536,2025-04-28 00:00:00,Bug/Error,Phone,Pro,Agent_08,Medium,2.0,2.44,72,False,False,4,Resolved - Workaround
TCK-100067,2025-04-28 00:51:00,Login/Authentication,Email,Basic,Agent_10,Critical,25.5,2.96,4,False,False,4,Resolved
TCK-102027,2025-04-28 01:05:00,Feature Request,Email,Pro,Agent_10,Low,58.3,15.91,120,False,False,3,Resolved - Workaround
TCK-101803,2025-04-28 01:21:00,Data Export/Import,Email,Pro,Agent_10,High,32.5,14.74,24,False,False,4,Resolved - Workaround
TCK-100573,2025-04-28 06:55:00,Bug/Error,Email,Pro,Agent_07,High,2.5,5.42,24,False,False,4,Resolved
TCK-100642,2025-04-28 07:20:00,Billing/Invoicing,Chat,Pro,Agent_03,Critical,1.0,1.24,4,False,True,3,Resolved - Escalated
TCK-102890,2025-04-28 08:45:00,Feature Request,Chat,Basic,Agent_04,Low,1.7,4.14,120,False,True,3,Unresolved - Pending Engineering
TCK-101836,2025-04-28 08:45:00,Billing/Invoicing,Chat,Free,Agent_09,Medium,5.5,1.88,72,False,False,4,Resolved
TCK-103196,2025-04-28 09:39:00,Billing/Invoicing,Chat,Basic,Agent_10,Low,29.6,1.15,120,False,True,3,Resolved - Escalated
TCK-101287,2025-04-28 09:44:00,Login/Authentication,Email,Basic,Agent_10,Medium,90.1,3.87,72,False,False,5,Resolved
TCK-101857,2025-04-28 10:03:00,Bug/Error,Email,Pro,Agent_10,Medium,97.6,1.18,72,False,False,4,Resolved - Workaround
TCK-102400,2025-04-28 13:43:00,Performance/Slowness,Email,Free,Agent_05,Critical,26.5,1.08,4,False,False,4,Resolved - Workaround
TCK-100763,2025-04-28 14:41:00,Bug/Error,Email,Free,Agent_10,High,16.2,3.83,24,False,False,3,Resolved
